3226	-159
1457	-2026
81	-6476
208	-3296
3616	-3913
5040	-1967
1238	-1609
1893	-3129
839	493
1837	-2222
149	127
4318	-778
991	-1721
1876	-5985
5025	-6156
1833	186
1765	-3228
1179	-43
4600	-748
3703	-1539
4067	29
956	-26018
1414	-56
3783	379
902	-563
1341	-228
2651	-716
5264	-7405
4866	701
704	-858
3253	-414
1943	-8018
1284	-4002
4008	-2801
1310	229
527	-586
957	-2663
4916	-1119
3448	-105
4168	-280
4036	-14594
3463	-6277
2442	-2744
2486	-565
1165	-714
179	-5040
485	-1241
2260	-1024
142	-1693
4927	-2046
4029	-1292
1206	-356
373	1357
4716	-535
2327	-997
4618	-1471
4038	-1705
1830	-1833
5065	-24
205	-769
4709	62
3163	-366
392	210
764	163
3392	-134
1564	-255
385	-15180
4164	34
4145	-2291
4266	-375
1547	-74
1495	-1562
1617	-33893
3139	-214
2202	-765
1650	-154
1801	-2660
2086	-708
745	-674
3696	-1303
5057	-1692
3992	-8253
1272	-1953
4639	441
3586	-11732
2638	-945
4278	-1576
1835	67
3653	-500
430	952
3784	-621
4410	-2451
1069	111
2693	176
1866	-852
2707	92
2543	-1753
2581	127
2509	-5348
3538	26
1019	-2491
112	-936
1451	156
888	-1958
4585	-191
975	-12481
747	703
4052	-1509
974	312
4519	343
4491	-608
3369	151
2723	469
4551	-1290
116	-3734
3754	-3340
2901	-3993
633	403
4727	-3164
2696	-4004
590	-860
1352	-1689
2849	-5647
1575	-1708
2931	-9344
1031	-18874
158	-3346
3169	-1376
4650	149
2362	154
5167	-2296
1689	-23629
3749	-65
2305	-915
134	-14813
138	-2507
1521	-2677
2239	33
4459	28
645	484
3189	-1734
2607	-1996
2464	623
566	-7846
2133	135
2340	751
4628	-64
5133	-169
976	-440
39	-3889
4884	-2677
3540	-4612
5078	-1473
2868	499
543	-14164
3399	-8487
2367	501
654	1046
2508	-8327
3619	-846
4830	-3324
1146	-602
1348	-205
1476	-1753
124	-5602
663	-2827
1393	-3468
4070	-2258
281	-1764
3956	-1629
332	183
4506	-1875
4623	132
382	-118
2532	-231
4101	-3946
37	-78
164	-772
1721	-1289
322	360
2047	-299
1627	225
423	594
3684	-103
3998	325
1541	-678
987	-1558
1048	-447
2422	-1227
2312	-151
4147	272
4765	-4511
694	-978
3900	-195
1360	-1053
2784	-3252
735	-1392
4134	-1807
3337	-4838
1781	-6076
1848	-2684
3816	-796
2278	-357
3315	-1366
2275	-1258
881	438
4608	-946
48	-165
897	-2902
3147	-2700
2445	-561
1961	-831
3988	767
1527	-1327
1904	-10345
1715	214
1562	-1354
955	-569
3155	-2556
2556	-1246
4826	-889
548	-2695
2771	1321
3884	-1903
1923	-9797
4109	-300
1609	-12017
4003	-2080
3819	-3051
1806	-40
3551	-616
1957	-1071
7	-1757
1537	-1658
2051	-2677
501	-17576
3968	-689
2964	389
2604	-183
3952	-2678
2099	327
3365	-1468
2095	-77
3172	127
1163	-614
1762	-5135
2350	-2579
3879	-13617
792	-1079
466	-619
3867	-1309
3770	-30245
2475	-336
3164	-919
2775	-1646
2553	-1277
5096	-692
3622	-8544
4466	-3674
2517	-843
1013	-4463
1351	-8390
4777	-2160
4293	-1512
3934	-651
4495	-761
2887	-232
900	-388
4462	-481
4524	-1578
2214	596
1324	-472
3413	78
157	455
3908	-400
170	-728
5246	-1895
2439	-968
3175	225
1297	-304
907	217
1133	-1074
741	-1419
4260	-6106
3259	220
1225	234
1239	-186
1693	-471
2100	-605
389	2
4951	-2153
3858	-1591
4662	-718
865	96
2050	-1172
3599	-507
3223	-273
3609	444
1965	-99
505	-1038
3744	404
2942	-3645
4238	-4839
1068	499
3444	-51
3430	-426
5184	-1296
5103	-835
4396	-272
478	-1259
2123	-1784
4116	-1574
1292	-1098
750	-954
770	-1712
2988	-1481
1145	-170
1642	-49148
192	-1014
3945	-7339
2396	847
82	-5220
2067	184
1643	-48
5239	544
350	-2483
1335	-299
2121	-2311
2697	-760
398	818
1618	789
362	-8539
321	-575
1717	559
901	-373
1370	-3476
1406	-4043
4455	-8609
2361	187
1539	-2355
2944	-1640
4420	-4341
3733	-1658
971	-2133
4873	-149
4890	1335
4066	-606
1396	-2466
3679	-1224
4682	608
598	-217
2857	-3495
4711	396
3641	-645
2153	-5793
4457	-1933
804	-357
425	326
3460	-1579
318	972
4292	462
2753	706
2041	-10912
1023	-573
1303	358
2170	-2010
3990	259
3904	-9408
54	31
2485	-3528
4376	-854
4190	-6518
130	-1446
4548	-4039
265	-1515
4852	401
3222	449
925	-399
942	-893
2905	-4160
1594	-822
3642	-499
1741	889
5121	-1939
5197	-3470
4220	-4476
5198	372
4132	-2471
1972	-1685
118	71
154	-1943
4321	-3752
4576	-8556
2165	-2523
845	1156
2130	-373
1979	347
2116	-368
2816	-873
3802	-604
2280	-1818
1401	-1906
1599	325
2522	-8476
998	-1396
3659	-4564
5132	-2373
3368	-470
1119	-909
1734	-746
3143	-658
836	-1661
2103	-1218
4705	-385
2564	-1242
1756	-112
3075	-1106
2609	137
2570	92
4818	-897
1759	-6337
1964	223
3592	187
2436	-1115
226	-1394
3461	-1914
2752	-2403
1577	-2295
1520	-36655
4139	-15749
1855	-3330
257	289
5058	-1471
2881	-4727
4769	-1595
878	-633
3214	453
364	-2254
798	499
4019	-797
790	215
2783	-2395
670	-716
3059	454
79	-1778
1864	-3780
4485	-1245
2337	-5747
4899	835
2578	249
4543	-275
4106	-2172
4104	-17651
5043	242
4407	-4412
2797	-1104
2862	-1609
656	-1715
89	-286
5112	-2496
513	-755
256	179
5054	-2611
2690	-790
2802	-18571
3400	-5412
4936	-1523
910	-7181
4540	-378
2573	-422
2148	-664
760	480
4438	-267
3748	-7439
5004	515
1560	-2590
4598	-4447
1093	-1726
4619	-127
3148	-4639
2267	-911
1931	-4118
4934	-5062
4793	-4295
0	2758
151	-1354
314	462
2801	1329
4667	-2872
1205	421
1591	257
2635	-4069
3531	-1231
4652	-1516
2642	-2145
4970	378
4451	-4758
4900	-33
4166	-11206
625	-9
1660	-5890
4300	-1672
1345	295
476	242
75	-3513
2192	-807
4094	-1924
4957	-1231
3871	-559
1088	-8083
4444	387
2213	-866
1629	-3605
2803	-185
3997	-73
59	-281
924	842
3707	-805
1674	-1921
2646	-7556
1209	339
986	-5541
4014	452
1453	-30511
1092	-1979
579	-6484
3110	635
1880	-403
1474	-41
4230	520
5262	-6274
3194	659
1449	-1712
3072	-617
5055	-923
1879	-11221
2962	-291
1772	-437
3672	292
4059	-3708
1281	-296
4574	-2903
4478	-267
2011	-3673
3409	-31500
5032	-835
5061	-930
946	271
638	-35559
1906	-5323
2209	640
4720	-1708
751	-957
95	3158
834	-213
275	-497
4048	-9257
3228	301
3186	-849
3555	-32
47	-1323
936	-758
1038	-1225
351	-13447
4791	-237
4464	-8722
2489	129
3933	-5267
2330	-568
3978	-250
5190	-10
982	-6286
1169	-11006
1699	355
3221	271
1587	371
1601	-2695
1930	-1740
1927	-5788
5047	-3514
3573	-15707
383	-1280
1747	-35
4697	-514
4461	-3274
1572	168
3512	471
1836	-2282
3168	-2636
352	-17772
3833	68
2388	-3974
1074	205
843	1326
3764	-1052
938	-122
4959	-589
3651	271
3066	-2118
2851	-801
3953	-2663
3756	-6
1552	289
4216	126
3827	-568
3349	391
5108	355
754	-2875
3584	1552
2575	167
2701	-94
185	-2700
4523	317
594	-1786
311	-38
2181	-3823
4294	-1490
3747	-1808
3582	-5064
859	111
3917	-6011
3963	-770
1175	-1666
1377	-2599
305	685
4071	-25
4365	554
4480	-3129
2176	-2809
2016	-587
1610	-742
4658	-1301
2978	198
5077	-1501
1582	-1333
2681	-2029
175	274
5129	548
3559	-1956
4022	-924
2298	-1706
4345	-233
923	-287
2724	-1160
3459	-975
5252	-12217
196	-1311
1955	31
3290	-296
450	-3505
4573	-3574
145	-849
1405	-5893
4483	-6715
1357	-16146
1385	681
3620	-1793
38	-1224
70	-637
1395	-1072
232	-1076
426	24
799	103
4687	-3154
2662	-25389
815	-3248
4160	-5317
4979	-82
2871	201
203	-1449
4105	506
4601	-6586
4887	18
4095	-3380
4179	-1992
4877	-880
3496	-1530
3565	-5479
243	-184
4910	-3395
4252	-382
5165	-6956
3232	1581
3549	-13525
3790	-193
4745	-74
291	-1325
3670	413
2237	244
339	-15412
2471	623
961	-2597
29	-183
4092	-2668
516	-397
2514	-11869
4612	-2190
1299	-340
3973	587
2694	-2997
4931	-176
3060	-410
863	1041
3881	-872
3780	-625
4143	-1257
803	-451
4530	-5091
80	29
1412	-3918
455	-5703
3936	-504
811	-453
1174	-2927
3991	-2977
2178	-2201
2917	-6546
141	118
1894	-4055
3941	-8120
5011	-2214
835	-1360
4669	-269
4493	-90
3417	-445
1817	-2211
3635	359
401	321
1534	253
3439	-42
1620	-2742
1315	149
3666	169
4180	-488
3173	-2103
3947	-3479
5188	-3008
1084	-2448
440	-1450
3416	310
2272	-449
114	-15872
2796	689
2303	468
4371	-934
3073	-2011
1666	-4519
2703	-6916
2253	-2435
2744	-4503
2447	443
520	440
1362	-3247
2142	-9158
2793	-1404
4712	-674
1456	-4282
2479	-1045
3212	-578
4448	-1326
4636	381
2274	-1271
869	363
3244	-746
768	-963
3842	-3003
4033	-7631
2980	-530
538	-484
4903	-2417
4976	-30
3105	-171
348	-2093
632	-266
1455	-7112
3919	-679
176	-1379
673	-2043
597	-3463
3853	303
4403	544
669	-1954
1135	-10681
4142	285
1724	-3950
4998	-1522
2287	-6182
592	-807
1420	-514
1503	-2059
2407	-3739
2185	-2147
2845	-5468
2682	-2271
4796	-1919
4314	-3726
4675	266
5153	-2583
3807	202
433	-1509
2536	-60
3067	-2520
3644	120
1022	-1319
4488	-457
1418	17
2321	-456
3180	314
2731	-129
3328	-2178
2055	133
583	-1416
1538	-9921
1246	-97
4841	-9198
3977	318
3158	-2924
724	-373
4062	-2273
702	-420
2628	51
1506	-1951
2506	37
3677	-529
292	-2922
5126	-519
1004	303
2476	644
4069	-15282
4060	-2798
3680	-205
2324	-8112
2491	-1083
1950	-29114
2969	-3410
2019	-5917
1690	765
4115	-7373
1322	-1147
3081	98
2907	-811
2224	283
2510	-2417
1522	-1131
1265	-1328
3056	-2202
4005	-968
1754	-35743
1300	-582
457	-3687
4833	-293
107	-1326
2518	-2637
4086	-4823
3721	-3388
937	-6447
3759	128
3912	405
1874	-3596
1802	-915
3161	-892
709	-1948
1211	-208
2683	-2176
1911	900
3268	79
1305	-997
1198	-247
1563	-3071
3137	-1495
2146	-942
1869	-1212
4641	689
3627	-259
3133	-2907
508	514
2648	-4089
710	-179
1	-9986
1924	284
2052	-1155
3773	146
5203	-1946
1210	-39
3583	-9083
4726	781
5173	-2262
5088	393
2951	-288
2519	-2338
246	-161
1681	-30
2864	-7213
2430	-2618
3306	-3017
2847	-2845
1540	-847
3792	458
3106	-587
5064	-1098
1064	97
1077	-1048
2825	-4290
5111	511
4780	289
1151	-2584
4547	-3680
254	-3629
4644	-850
194	-2404
4599	-1515
2443	-3711
4043	131
1949	-466
918	-5131
500	-1209
3630	-826
3080	-231
1968	-1537
1247	-2953
742	-19
2048	-6597
4570	-2318
1941	-1819
1752	-1030
3801	-2255
2279	-42
3949	-943
4947	-432
3534	-2347
144	-1343
3279	583
4522	210
2072	-1309
4411	-507
4766	-9602
2450	702
3878	-4921
3063	275
1598	149
2021	-1525
4807	-312
3695	-17
2295	-947
4394	-3371
2449	155
2164	-237
2810	-1035
4848	808
19	-1367
3077	-2248
2482	257
2552	-2979
3614	-232
1185	-3340
60	745
3184	-4822
596	58
491	-896
2927	-27
5201	-762
3486	371
1128	-730
3982	-1425
4640	-308
1798	-198
4213	-2635
1843	-783
137	-1331
4744	-523
1565	649
1711	-1680
1550	-6295
2968	-1469
2082	-270
3814	-3835
3739	341
1589	-2545
1852	-2308
2760	642
3987	-411
5045	-935
5146	364
2334	-5615
1085	-21850
4226	218
852	-148
1528	-12828
2063	-5887
5158	-11379
1320	-142
4542	-987
458	-859
979	76
199	-3398
2974	-3245
5106	-3625
4690	-47
3782	109
1884	-1862
4124	-1511
1309	-472
879	-147
1630	894
387	-2741
3727	-2297
3710	-402
2154	-3154
3969	265
4693	-538
1603	-2912
3613	-612
469	-287
949	-334
868	-182
1438	-3329
3122	362
1966	-1738
1484	-2560
1203	214
483	-8395
4182	-7523
2203	-2001
850	-3344
4250	-652
967	-3124
1054	818
3736	-4622
2745	506
4465	-3050
1516	-2854
4795	-3097
1832	-9194
3558	-2342
1366	-7867
4586	-564
1604	-245
1737	-415
106	-7778
2304	138
2756	469
3604	188
1640	-1767
2949	-1244
2009	-34227
3389	-102
1936	1051
833	78
2722	-1090
4753	-80
2616	-903
5091	-1114
3896	-4755
4875	-6907
218	-1946
3600	528
4917	-1986
680	-4635
4672	-19911
565	-532
1251	296
2512	-770
3765	-372
1180	-4688
528	-6259
2679	-782
1625	-3160
279	42
2001	338
5034	278
3443	-2028
4259	-43
4450	-1906
2025	-2849
1903	-773
1905	-2861
3397	-3897
5267	-6599
1954	-40
890	-61
2838	-5140
378	137
209	-1240
4440	-108
2645	-12233
3230	-20630
593	-262
2118	1962
3852	-1583
5242	-20483
3546	-2216
2808	-81
4388	-243
4909	-1055
447	-5321
699	1048
628	-850
4346	236
4928	-469
3597	180
3382	159
1665	-11451
4247	-10247
1854	-10013
849	164
3098	41
5044	-1530
2807	-214
1687	-2460
903	-287
2007	-427
3957	-1068
1350	-5472
2225	-768
4838	-1078
1298	-1786
5117	-1890
2751	-1213
4128	-1547
4588	-2166
1371	-3300
1725	-10033
886	-1308
1477	-554
1779	-1362
2680	-5678
287	67
812	-1025
3863	152
1662	55
1207	309
4046	-21107
4360	-2292
5159	-2862
5278	-1419
3753	-1317
3740	-600
2438	-2007
2500	-4408
2562	9
3851	-868
3356	-1226
580	770
2982	-1243
286	-1974
1788	-17
4814	-1149
1897	-8408
2232	15
2151	-1773
2743	517
3661	-516
1948	401
5130	185
2885	-54
4456	-4127
4670	-3958
883	-3750
4610	-2016
3048	-472
2441	-59
1034	-992
2764	-1691
2227	285
331	771
2976	527
3932	-570
2210	-2148
5053	-982
4026	557
1447	-2060
4974	-748
445	526
4353	-286
3951	-316
1432	-8537
3188	-37
2910	478
3427	-822
221	-984
541	-2107
1659	821
3876	-4113
1578	1421
2188	-1583
2929	-809
2245	365
267	338
3003	289
844	-147
880	479
4165	662
2008	-447
4449	78
3275	645
2984	-1593
3995	596
4251	-2640
2276	-1482
1353	-1122
1228	-213
35	169
1939	-2467
3224	-4586
213	-1205
2333	-1595
4077	-889
3803	-908
677	-4214
2235	-178
1709	59
4752	-2260
4435	-232
964	-2224
2183	-84
3178	29
2861	-844
4992	-717
2352	-476
1488	670
2145	-1514
1716	-1538
2344	-1111
744	114
1718	-171
3431	-94
2106	-1047
308	630
3693	166
2834	-256
3017	-748
736	-165
5156	-10
2329	-535
2033	-523
989	-3601
1471	-869
2574	-7252
1917	-1685
3159	-1177
31	-2424
2782	1789
1962	372
3458	-869
4126	-378
3296	272
174	-128
4191	60
4575	-4415
3037	-21869
1736	-8502
5136	278
3674	445
1070	567
4501	-2057
400	329
4047	-690
4820	-1854
3455	-1698
4463	-3042
3656	-2634
1819	-2181
4804	-1269
4423	-1102
4073	-1674
2523	-7227
1758	-1933
1892	-347
1732	-840
2963	-67
2555	-213
4263	-500
2762	-2969
1487	104
2945	53
4081	-83
2712	-188
1018	-1180
3985	-697
3257	-876
4355	-808
3777	94
1467	-2170
2872	-31
2413	-23209
3961	-1985
204	-14797
1900	-1625
2602	348
4832	-2018
5006	-3544
3601	-208
3907	-1737
4602	-242
1526	-423
480	-108
4102	-5531
1130	-1317
4344	-11915
4217	-1428
1657	1707
3825	-1489
3631	-5668
2335	-999
4322	197
1890	-1323
3832	-660
244	281
621	-3721
3618	-1379
5024	-2365
4781	-4907
4306	138
5161	-4335
2767	1042
3615	-1129
2908	-2187
647	615
2004	494
414	-22
1269	-1227
2729	844
470	-748
4584	-3936
225	259
509	724
2064	747
2208	-1220
4295	-11402
691	-2044
2973	689
3964	-2715
71	-52
3299	382
2595	-1384
4604	-10744
4078	-5383
1282	-386
2665	-2831
4995	-16744
963	-1795
1216	-2812
2874	361
1739	-1352
2199	-235
5224	-76
1159	-2293
2882	-3572
4858	-908
2219	-5
2559	-3669
4223	-4839
2043	-4252
140	-1766
4276	-1723
5259	-2957
5	-4189
4907	-1411
4374	-1459
1178	-46
3491	401
3495	-799
2336	-4623
2692	-716
1745	753
2832	170
2297	-172
1937	-4474
3647	-289
4270	-6135
4660	327
3248	-1940
3303	-125
3095	-299
2134	-202
5247	-1558
2617	-2021
4212	-2843
3404	-2792
4920	12
1141	407
5215	584
1072	576
2027	-6292
3809	-403
3135	-2934
2584	448
2790	523
864	86
1444	-1181
386	220
4511	-1319
1896	-988
1368	-3058
1549	66
26	-3966
4908	-1113
558	-1076
1164	-861
2788	-1025
3001	-897
5166	-3479
5076	-1557
1103	-1479
1220	2311
2589	58
3866	-119
3288	418
3979	-1604
3036	-2898
2339	350
2487	-2038
3192	921
3280	595
2637	88
795	-3234
479	-72
1394	-3629
1062	-476
3828	228
774	-4813
3396	191
550	-6446
3227	-1323
493	-1529
4779	-5018
444	-513
3547	-3192
1782	-35082
2698	-5464
3156	488
3676	-4135
3946	-2572
443	-1083
2107	-4957
2612	141
3925	-2520
1586	-1997
3859	6
3606	-5542
2937	-902
4606	-1401
4571	-9262
3449	285
3891	-3791
1694	-23888
3713	-25
4309	-2139
4472	242
4301	-1720
289	68
1458	-35191
4855	410
4594	-1249
2393	-2110
4828	-2572
2402	-387
2613	396
4308	-5850
3902	229
211	-1166
3797	-815
2080	-4773
1829	-2439
1137	-36691
755	230
150	-2663
1005	-1063
2196	-1416
5220	536
519	627
5265	-6541
3594	-815
1408	-1179
497	238
8	-793
4819	-3915
4870	-1020
3507	-1017
5217	541
797	-2415
4381	-1089
1888	-277
1059	-2442
4664	784
3485	-451
920	-2198
4075	-174
2655	-5905
1793	125
4452	-1385
335	1135
1834	-787
4079	-1001
4761	-54
1982	-11798
3044	-3969
3678	-201
3206	-4213
1334	-1516
3093	673
576	-42123
3032	876
4482	-3974
55	62
3344	-1314
1168	40
197	-3713
1194	-1279
2120	267
4843	281
367	-6256
3999	-9405
2898	-3661
5251	299
2090	-980
904	-18
2750	-1293
962	-3775
302	-576
1161	-2755
3094	-3688
2511	-321
3649	-132
110	-8425
3905	-1553
4120	-1229
668	-2520
3057	-326
4856	347
3398	-4401
1842	-2336
2207	-1046
1333	-531
718	-210
1974	-107
4560	-3956
4939	-3837
2093	-1695
1313	-6893
4790	-474
2424	-4113
4627	378
122	-2576
4915	205
3940	-5228
2631	302
165	-721
45	-856
5125	-120
4878	-989
1810	1532
2490	-2688
4162	-1758
4244	-789
1329	-2097
356	166
1720	-902
4758	-335
2544	-9706
3730	-1726
374	66
2540	-1776
3543	-305
3019	-906
4286	-472
2375	-4173
642	93
3142	-2728
3428	-782
5200	-3735
3395	-355
3927	-13966
2173	-2612
1275	-3857
789	-75
4668	-3543
2480	177
290	-148
1712	428
5249	-16569
406	707
2708	-1140
4010	654
1317	931
2457	55
1804	491
4205	-92
1691	-1067
4772	-2666
2583	-781
5017	-1231
3914	-1833
4724	-2760
3726	21
570	-2815
1012	-2293
1187	-1424
1115	-363
933	-5754
1461	-523
1399	-1954
4013	240
4868	661
2531	-99
4468	619
3403	-31843
2843	136
5210	-338
2955	-5989
2243	-1969
499	-980
2079	267
1078	-760
411	-1931
2205	-2014
1149	-287
2326	-366
539	-1193
4859	-1010
2912	74
4699	418
4442	-3429
705	-1554
2420	-290
1542	-63
1783	-3334
1707	-1247
4886	-2447
4625	-32
2826	-2744
417	-1584
3671	-1296
3474	-3553
1010	-3865
2187	-3146
2822	-180
212	272
3387	423
3880	-4229
615	-6686
4497	559
578	-3481
1987	687
3843	66
753	-110
494	272
357	-74
838	-3853
1192	-1470
3432	-973
4880	-3120
3256	-261
1416	-3624
4918	805
98	-5478
1440	-11
515	-953
4158	-3798
1127	58
5234	-8906
452	-12571
826	326
329	278
206	-280
2204	-3591
3384	205
3700	-2629
4283	-1586
3020	-1826
65	-1485
3718	-1182
1814	-35274
4340	-2379
4257	-444
1138	374
894	-1428
3201	-456
4960	-670
4874	-157
3598	-620
1435	-2947
1768	-1193
1525	-482
5168	-1879
4654	-1119
1226	-227
2370	-4074
5255	-5221
786	-75
4678	433
4735	539
701	111
2383	612
224	-1593
2255	-450
97	-1574
280	-118
1774	-413
1773	-1919
995	-20492
4121	74
30	-371
2226	-1319
4527	-7169
4225	-883
5237	-25422
3181	-1232
3761	1294
614	-562
3477	8
4119	-1045
1229	430
4416	-2515
1217	-817
1096	-1579
2285	-586
4926	-1356
2886	-130
3420	333
1713	-656
3924	294
4987	-3238
2143	-3305
4507	284
2799	734
4904	474
2364	-169
2256	-464
2031	-3335
4824	-505
3665	178
762	-4313
1912	-1994
4020	-1642
2379	-346
3864	-994
4256	87
3216	-2944
1285	-2545
1482	208
1105	-161
3898	-2574
167	-3593
2177	-1623
855	-1096
396	-457
3675	-1756
5189	-93
4429	-1740
5128	68
3278	455
2061	-315
3379	446
4287	-3260
2774	752
1517	-1923
4763	400
4325	-1430
2888	-1522
4938	166
4334	-23
1553	-987
2186	-437
761	-914
5074	151
1984	-2256
2045	-3801
4736	-3625
1557	-2148
3981	-86
3293	-189
1197	-782
4590	-14497
1853	-322
3234	-4353
3959	-4518
3007	-1719
2495	-4918
1125	-1356
1708	-1003
2614	-623
3038	-1782
1094	-2346
3004	-3992
1003	6
3771	-4880
2478	-271
3354	-24
581	-1511
2381	-1075
2056	-3476
4905	210
1189	-3871
183	-1438
2533	-2789
3497	-377
354	-1897
2022	-10913
1860	773
4243	245
2365	-177
2786	-6449
1661	-8584
927	1227
3778	67
3326	-118
13	-2505
2699	-5041
3374	-584
3646	-1535
23	-1528
3469	-67
4768	292
4823	-561
3126	-2330
842	735
3526	-167
3065	-498
2323	-857
3743	-887
3576	-14171
2873	135
2569	-1088
3724	-570
810	475
3149	-1711
180	-6541
4698	424
1791	-60
5139	737
1075	-690
3846	-481
4402	-7337
1902	-1837
3371	-139
4653	-2440
3493	-1759
2458	-1399
4200	-363
1501	-2143
4553	-3297
2391	60
2042	-1183
1450	-5003
2191	-257
1011	-2481
1675	-921
9	-2858
1268	266
3760	-152
4645	154
5227	-521
4799	-318
2139	-882
1649	-7929
3140	-2941
3692	-1238
297	-595
4633	-141
2733	136
4327	141
1249	-89
5028	-624
4473	-600
5195	-1057
1245	-6304
317	804
717	-16
2663	-1881
1116	-538
5039	-207
1445	-16466
788	-2745
5059	-2739
1619	-1509
1056	393
4341	-930
2823	-8403
3179	164
1584	-1010
3022	21
410	310
4349	-2121
2734	-58
1846	-6869
3273	-508
4049	-5828
2875	778
748	-1354
2092	-3447
1607	-1567
2461	-3326
446	-1247
905	318
2876	-1047
4717	-15540
661	-2031
3231	-11219
5081	129
