77691	-1503
10015	4013
79278	658
105996	-1412
19430	-4185
192897	-868
275651	-189
11454	-1309
110523	20938
242456	-442
59162	-1239
299778	-3279
3394	135069
237296	576
99351	1801
282000	-628
9647	1140
287435	-982
72257	1794
21658	338
267034	1562
153291	4923
145508	-2386
217497	604
224083	-2003
13054	-771
226262	92
168741	1275
1493	223
198917	1033
271792	-2554
92631	392
190923	10490
199188	526
274392	-575
9477	-1023
28564	-1807
51798	-4079
149089	-1008
286443	-2473
259231	-2953
145051	1074
45287	4596
118127	-480
68808	-614
114270	-1014
230857	10375
177217	738
48437	-1005
186697	-2004
119283	1822
241229	16
63590	-800
26889	372
94114	-2066
212385	-999
163918	-869
220238	2714
207931	618
222932	-1920
173107	-2501
231158	632
47880	-304
169971	-1697
11337	-1969
86642	1780
251554	-1208
139057	-329
157016	178
250063	737
51240	5164
172870	-892
283608	293
109289	547
270415	656
34837	-455
217007	456
232242	2339
118997	3341
233047	-2988
40756	2312
202571	-378
240730	544
26276	3887
188439	-1113
227429	575
166544	-504
217119	-883
79040	-2829
120910	4088
174183	-1883
211926	496
276210	-2456
34771	2495
79291	-1611
224274	75
191744	-440
183225	-1326
120625	-104
111464	-8746
229275	-1340
278820	1314
96757	6553
25321	616
205886	-1654
243285	553
299384	-6290
128710	-155
40875	2831
133702	-117
268553	796
96959	3951
90061	-880
168740	1037
65584	-1349
236608	116
29046	-1040
41337	-1534
79895	773
243557	-575
236539	-11657
274699	742
47824	-8349
115877	-1171
7801	-800
56593	-3682
63934	-807
44712	-806
173530	740
235321	-1648
58962	-1015
27360	-887
40392	-374
298969	-284
269234	-3704
14835	-1395
185833	121
118295	-695
275756	-762
48245	3037
226929	-417
229611	-4723
79201	-1578
135619	410
100018	-122
13424	-2046
121437	-5978
158440	-854
124126	-2315
73330	-669
126256	-274
215514	897
163949	-1590
111993	3678
64121	-1958
79262	-166
149707	-3022
103637	15143
264205	-4793
273045	-2313
122776	186
191309	1806
231246	-823
79932	-537
64996	-1227
241575	-1501
250257	275
282105	1871
74962	-5371
70966	745
73054	-1498
75578	-520
289309	197
267967	157
1813	2620
138005	-457
132854	-1424
62722	3291
142307	337
157463	2712
121066	-1053
11286	151
193682	-43
182498	436
4620	-3845
243431	-1667
188554	493
228041	-1612
95895	-2318
56193	1664
49227	-4160
219866	164
220261	105
8056	8955
123334	558
148345	-105
82996	1580
40113	296
77895	1821
162390	1158
130374	-5489
195743	1969
270839	-1172
191197	-1239
255523	9227
252167	-565
166771	-263
269722	-2872
299219	-94
266651	-2136
293782	-251
23545	92
534	-1956
105196	1930
24464	1497
113111	565
172320	-2263
133893	2937
172810	-59
225130	1497
130931	-44
14423	-361
227721	-545
53161	-1301
292417	2173
28012	-3026
38768	1320
236966	-1417
238019	-4108
103311	-2540
96935	-423
37527	-1836
22881	744
256791	1632
220229	5174
222411	-947
292519	-6691
68209	2009
205651	-2635
111499	-1359
34169	-3357
227728	163
43860	1125
299630	1894
76361	-1223
9030	269
76756	5918
186353	-1172
223951	560
21650	-718
32789	1807
60243	229
171360	417
19828	-714
43563	-1340
93253	-1938
39673	-107
95760	12313
150085	13753
13898	8225
187145	-1761
89243	-1081
65732	-1164
185477	-6047
133574	1286
261534	2974
205632	-5989
38058	-527
14060	-2123
215336	2284
152044	-1827
240440	-429
31671	3380
24336	-3103
41828	624
267004	-319
139458	1042
120654	1023
298826	2940
179881	1931
207741	10288
227868	-1003
151326	3162
245916	-306
263813	-1340
264722	-856
272255	1711
267945	-2909
206284	-1693
1423	-2098
9654	-2735
17017	25
23932	-533
241497	-702
130312	468
33841	8452
143922	-352
64477	-3
211152	-374
177952	-30
27579	-260
284225	1287
25257	-5020
44769	5424
86142	-1448
19513	-1892
158832	4428
208717	-868
23220	-643
134632	-955
125273	2775
263989	-1286
141341	2841
30311	-3546
286755	-392
114932	970
231678	654
68139	-989
112945	-1190
11828	66
180646	1225
60879	-891
183718	45
56180	-5651
20525	-2271
213568	1043
117804	-2480
232186	-165
283734	-1110
92113	-1395
105710	-1900
125260	-1206
37807	-90
174242	2011
45488	5783
40742	-234
201006	-298
84631	-608
228292	218
5038	-2661
107316	-1575
234091	-1089
210852	5577
209632	-727
141586	4421
223457	-1364
15957	-5341
112694	2628
215420	-16
129767	-1582
279079	-564
118876	970
236343	1271
240869	-143
289470	570
201366	-1357
193475	-1558
203269	-2513
237454	645
104530	-1823
95326	854
141417	104
247127	-1638
214311	1599
199642	-2581
207510	411
161881	-576
281117	-398
244223	1241
84995	-1992
38426	1848
272489	157
131853	-2145
23605	639
93353	-2597
87117	4540
58147	798
244528	887
68671	-589
105104	-3740
101155	2018
13622	6573
54995	-313
101363	-2285
110638	16871
27811	390
174736	-129
152066	6257
242950	-1269
141047	-603
27753	-430
246452	-254
37060	-391
123220	884
174933	-325
184268	-2333
14338	2832
180923	-1478
10143	-6353
114331	-1894
85687	4180
235966	-1383
175452	-992
74899	-1821
278287	-1228
137504	-16
139024	477
232264	2054
31000	-430
216870	-996
90389	-607
83475	23
87224	1341
41790	2522
295377	1373
174342	-1452
145709	-31
186584	252
228425	-143
126026	-1580
294314	3599
297302	-7415
130425	-8994
283555	3827
61007	447
71968	-1590
81466	-2217
200477	-143
274401	-701
116982	738
185882	1400
232685	1475
20663	3244
270585	236
199870	617
216048	-502
156754	-1337
198302	210
243952	-2564
108357	-2884
42924	1452
181889	-3869
200139	502
223013	-2179
256167	-15695
29445	-360
285284	1103
36025	-6240
116789	-394
3691	672
230224	-828
222153	-395
192953	1072
97619	-2005
293765	-919
123277	-807
153034	10070
65497	169
66800	-1008
183586	1017
28456	-308
34504	-2416
56458	-2543
20341	-3089
116880	-1285
10109	3253
13205	13047
17105	1435
42125	-3049
111934	-1228
167411	-1648
99241	989
256782	2443
40125	-919
174941	-103
143897	1644
172492	-5869
173373	1443
102956	477
18906	1349
177218	-16
17560	2029
105490	-1776
150253	10202
206838	1009
201401	-83
86448	-237
91661	1719
130016	2416
32091	-2416
169922	1076
250103	1053
225991	813
181141	-3479
39984	-1178
91979	-24
29942	4480
37465	-9248
41629	-67
90957	241
217342	-691
252534	-2407
220969	-2031
111094	-5525
126290	-2393
286527	748
47477	-695
136605	-2442
264802	-1396
12595	-956
278566	-371
79177	-2702
155198	2083
2588	-3440
41420	135
133414	1471
280217	79
172186	-2486
85143	-799
175827	8
225606	-152
237901	-609
17642	-707
170868	1290
77792	4456
221289	4594
175585	3287
190148	-2158
136863	-2469
139210	-100
284110	-643
62349	4717
263310	1873
105208	-767
239564	2908
143650	-3831
224924	798
112724	-3092
106082	5074
258348	-141
27915	-1644
96783	1644
38683	-361
235304	-629
204126	498
293036	18
256842	-5981
76498	1107
261374	1059
263241	3154
123786	-975
85841	26
227784	-10
106318	-590
162182	-101
191570	2880
242052	-602
209387	-1332
33374	1954
107588	-2348
231518	3118
293115	-678
128723	1171
24448	668
70516	-1268
237467	-345
8888	739
107892	-1045
26184	-6023
77172	126
127856	-2540
280233	-673
175728	-481
191281	-1707
29861	-2293
232641	-3435
204534	-822
257723	670
75273	-686
231958	926
169972	-3147
195333	294
92855	-2056
112440	1413
183350	7524
221212	-3023
100095	-1240
149517	-7074
53395	-892
54782	2546
65464	-1547
205963	-6434
213582	-20
1704	-912
248598	-270
225697	-2079
180782	69
252717	-258
98451	-599
258451	-4591
281092	-1355
87621	214
92115	-2620
271684	-2940
230295	1134
183325	-2586
135792	1048
34195	-488
73513	996
168173	196
70863	854
248647	-1440
44660	1778
215409	-381
194295	1649
203973	-2297
261476	1578
11531	-1845
46514	4409
196009	176
254199	-1086
273744	237
126557	-588
90488	-502
25846	-370
260016	428
244972	-125
57120	2151
289628	-844
221452	1309
131111	-837
4262	3130
270682	87
242870	-847
286054	-486
66126	1220
217329	180
55548	1849
173058	-334
274622	-445
117111	1332
67853	-6750
108401	-3376
2661	-186
87536	-1987
246275	678
200495	940
12628	1655
58293	1540
278647	-892
110073	-30
149502	-1538
12977	3857
78241	-1603
299680	623
107458	-2557
251469	-3615
221241	-243
130637	753
184528	-580
190258	994
119907	2428
41344	-755
152874	1000
255781	-3256
199714	385
14533	-691
160423	-2291
197068	448
294911	204
290954	619
62941	-418
146274	-123
196213	-5691
81175	7851
255901	-1165
88751	-1911
257150	-195
245703	-1251
4490	3142
120841	-4083
38741	979
95114	-2125
259004	1341
185388	1098
137121	12299
195543	-947
82441	-1201
282191	-225
176049	33
115221	-2998
144486	4362
185662	-427
169494	-150
195952	-2406
77641	676
176610	582
27	595
207560	-358
128158	8101
23244	-136
202749	3781
257306	413
96273	-650
21984	1587
173316	237
20072	6997
173537	-2942
272218	4539
282753	-1553
239509	-499
205597	4608
125153	436
207631	-304
191783	-32413
84700	1988
50459	-571
220973	-991
165603	-758
56292	2844
235621	-437
202477	2368
206960	21622
186316	998
186794	1537
98738	36369
97970	1749
136232	-2221
175463	3049
193418	-1898
152543	-292
81106	-960
73430	-792
106952	435
236241	76
10544	-727
246632	807
180826	2187
133912	2298
37380	-6452
186994	-3748
62917	1039
280140	-1305
246295	2123
30049	-2018
147350	-1946
40401	-3413
158033	-1215
216168	-5
61474	-493
159998	1046
288707	-1947
210475	-1281
257957	506
272337	-1874
282040	-541
258123	-3969
25090	-305
48771	673
191190	3665
221824	-990
254022	-1567
173958	-276
227601	-2171
178359	-1950
253857	-430
115205	-562
88997	-1470
46874	1533
149378	-5010
121046	-1747
275910	-2005
293389	-553
230142	-1458
101667	3201
270324	-2826
18367	-1660
98167	-312
162842	-2981
90111	-249
19827	-259
121519	339
97772	-1473
169224	-160
275473	-780
162717	-963
191663	565
122070	-868
64127	1076
33387	1420
74187	1455
259225	-1058
10256	-834
288990	-1361
220306	2966
70168	-583
56803	-2721
71415	457
262834	-68
128719	915
167746	107
27042	-2567
101660	1138
210317	1819
59380	-347
127333	12764
74928	-724
296361	5784
197015	-105
124029	-4008
11391	-1368
252848	-783
48166	-9047
2842	-1604
35166	2027
143822	953
249605	490
232731	1419
269614	-1492
28764	841
277084	4317
100819	-259
138741	-2061
295432	-118
280845	1563
246201	-853
222349	443
254790	-869
64662	-4573
174994	-1067
46524	463
192586	-570
40039	7551
256446	-7652
16904	3733
150611	-3108
183618	3761
207506	1022
25023	14273
159503	-768
254969	-286
41705	-3109
169325	-1988
83933	917
293430	-2494
82287	1271
287392	-958
288962	2275
192094	1234
148394	-1383
154473	-3792
159803	225
175329	-410
83720	1307
210382	943
238414	-2414
149937	17943
7056	327
254858	-853
95879	-6618
260981	-4011
299718	-1240
65662	19
245989	-52
16888	-755
212637	-79
51502	-458
235119	-2734
137492	-261
103251	-5057
91961	-4157
273996	762
90513	1704
30129	-27
10093	-992
117823	-1659
273397	-1414
177048	-446
213515	1771
250727	918
83499	88
278057	-1537
244255	-2218
200180	-4128
230362	1027
25225	641
152431	-929
214399	-35
171551	-756
100195	-2840
19957	-716
15591	-383
159993	446
82557	-2161
248330	1241
184536	1894
188632	2114
292217	-1234
178607	-200
101531	-158
174102	-1213
181399	201
135096	-6621
74736	328
52063	429
195652	1754
239370	-19743
239674	3055
42205	-168
222233	-1219
146970	219
197597	-1883
215870	-313
92752	-1112
269945	-587
282982	496
111015	-7155
208116	-632
142285	-672
295363	113
12624	-3858
95161	-504
247888	1153
216239	8601
281233	1125
259019	-3262
94217	-642
247753	-1025
90422	-2213
180711	449
17189	-5450
66463	-1959
284476	-666
223133	161
50290	-1379
92460	861
193280	-576
271245	1814
156013	-239
226593	1364
32463	-197
92044	-9491
209185	-471
246979	797
39075	-50
205409	-562
37344	-2474
57350	8936
83834	-384
87504	-1065
141292	3540
115716	-1572
143554	-3354
229771	15
122979	1730
13229	-3464
1436	-3684
252057	-270
54648	-10
171644	1015
293440	-499
16913	4742
223885	-27
268170	-3072
112534	2277
258806	-1354
10901	-537
293759	-363
120713	-2748
212274	5548
216031	-1563
80024	-1436
88685	-1216
2769	-3
121573	4294
17476	-947
78946	311
182639	-10605
49439	-319
54710	203
287024	-257
246637	1193
241086	1035
44003	-1362
67932	1510
130816	5082
88091	400
177983	1347
122523	-864
14169	-219
35342	-1156
86624	29
61560	-576
117911	-2204
16070	-7219
261686	-705
17302	322
137382	-829
214511	1
264103	1173
62733	806
106293	-614
270809	-690
146234	496
198891	2197
121759	97
134968	-2146
294770	421
62977	1146
59554	2553
104917	-1173
70972	-883
181806	-2031
154723	-4253
125799	703
141397	333
25042	3572
128452	1909
277535	2065
63904	-1286
273970	3987
220679	-106
257311	-1592
124406	-340
154263	-1965
170483	-1966
6637	8119
95261	-1441
295678	1504
216205	-1008
215627	-490
17884	-700
19660	-431
298965	-1294
288345	-865
153844	-3088
44826	291
213614	666
3297	-540
124195	-8513
174387	4252
49791	-1979
158114	-237
87177	-886
102859	4989
189196	408
100355	-1152
291995	-998
277197	-794
127661	3786
223617	-1913
56934	-47
4342	-2532
10461	-2532
263828	-17034
114199	2926
133501	677
49275	2627
57473	-1060
181987	6026
240973	-651
292243	620
79258	-578
285485	821
141192	-973
62318	-1946
45754	1771
111833	-975
248251	-342
238915	473
292549	10
167071	-764
265151	-1676
276843	-271
40780	521
34862	578
42085	-1147
181323	3722
257863	1188
5250	1724
1714	2323
77587	-1724
87785	-719
176374	-1085
253617	-1792
171833	-223
293179	-1528
229225	1159
262489	21661
142655	-55
146161	-169
52703	137
255567	-1902
284524	533
154753	-2183
172475	4630
219717	-337
132493	2299
85439	891
165949	-2859
285909	-142
204373	-1696
14264	-2425
167301	-269
166596	63
157162	-2655
50717	3447
116133	1608
59113	244
173957	411
150545	-10813
81859	-166
10170	786
251126	-336
16426	4957
245059	-817
177161	-2126
26853	3017
130996	-1893
121834	2471
271566	799
260670	-4834
259063	-1646
254050	-691
44595	-747
57733	457
134783	-188
72872	-1168
50552	4723
82238	-1012
220326	-496
85850	-1179
203781	90
36451	-1452
64255	-1151
20307	75
212514	-135
255780	916
232318	-928
244177	1166
228610	-2232
240654	-147
281250	-666
44080	3791
31535	16159
96737	-161
59275	-1208
168620	-1867
224825	2612
272022	3519
29219	1082
59556	1762
50316	164
53275	5908
21819	1380
239935	-2103
157165	-3153
37626	-344
270993	-1099
120648	346
154388	158
19007	-92
79186	-1367
174651	182
201482	3241
203366	568
235176	1488
203505	-1182
211125	-2129
258636	3385
110897	6177
241850	656
129683	2171
130220	264
25306	1870
242416	-1179
213745	-397
13020	-6293
221940	4695
269156	2109
128033	-2016
275666	-1172
268694	-2778
60919	-23891
132741	559
194595	493
155147	-1789
136106	-1451
112432	-3270
255889	1187
267561	-4632
165722	-613
130680	937
82152	-840
154180	-4409
181581	4551
78271	-1460
114316	-455
151484	-5179
189793	-1118
183480	5409
66271	1808
206650	-1488
39367	-8922
263998	412
121342	-2082
83745	1477
47812	-1623
41502	706
153649	1555
124746	656
271935	-1451
266796	29147
256732	4231
64069	-687
165852	1910
30421	590
55168	959
66857	-1670
70342	-1199
47909	-1552
57078	-729
103850	1242
290439	558
89154	1737
110184	-748
166531	-1723
179922	702
193350	-2524
26886	-1328
22922	-698
248410	-743
150620	-16868
261701	515
19385	2854
217542	20
109247	721
154775	-1954
277751	-7
283656	-173
105389	459
77894	632
154891	-1290
136716	-3675
19779	495
80399	1456
207614	1988
22995	-2381
82873	-200
127635	175
74650	3029
16893	1166
211956	341
13940	1187
17543	-4295
92243	-6192
34937	-673
54182	-1619
214789	-1712
95739	9
299451	682
85059	283
84438	-86
2073	2055
15937	-5944
166520	1822
124845	2134
195693	321
189689	1326
98305	14566
108328	-4934
211602	2848
256235	-18998
24636	-1586
216516	167
43028	-1599
184586	-585
122761	-2876
219465	-885
127112	6970
45708	-826
144049	121
40141	-1085
51211	1328
225651	1021
13191	942
255171	-3240
112616	1353
42990	2064
72454	-490
197878	9534
274151	-1161
236577	-1673
145741	367
105803	-1187
117548	-1365
75756	-62
198930	-849
207517	5447
61524	-209
101298	-236
174112	2
284703	-494
188200	4672
24158	-387
31350	3123
257718	2417
180006	-1403
251593	-50
185127	139
260483	32
272250	-1306
148822	2030
291271	-2450
168215	2417
256871	-6601
45327	889
133793	348
131650	7724
163470	-491
246434	-88
290285	-4657
115780	-691
134233	-522
125943	-1149
77410	-544
147692	-1805
249677	755
253449	1255
189088	-2622
86846	-1840
179383	33
226572	376
18151	-1948
55466	-2283
147744	1345
46896	-398
107012	4910
108681	-3443
61783	-2393
21170	-2080
63813	-314
136930	538
21396	412
90381	33
182195	-12189
146657	1504
190765	-644
269778	-3115
105680	2330
183610	47
218975	9075
241777	1317
236847	-388
278085	-705
175958	1418
160368	874
46702	-1129
10281	-314
152586	-7546
63234	-508
273626	-255
120266	-3068
3639	1640
297022	905
287462	-2340
212224	716
144014	-329
9691	1130
89423	-1209
100864	-4617
192357	612
276462	-4330
197802	2975
209154	2011
249604	-191
120530	3915
213756	-798
177835	-616
54935	-134
123544	-170
93942	3693
227727	-94
282265	-808
198091	-1272
283831	-3231
164427	-14
48147	-2007
151033	12862
102742	-5025
274448	1234
9206	24534
146284	15139
115658	-2184
171680	772
141641	1692
130702	527
194849	-542
41194	-693
165659	1601
103652	716
60917	4241
88492	-729
151891	-1798
199400	1093
202797	-12549
241226	375
110158	-8629
126715	-5171
51844	696
232102	-193
80128	-1466
206198	-2175
225593	1881
229785	-402
239091	6066
138990	-1028
152513	-466
2358	7678
238701	-1801
189580	-30
278377	-1781
262973	-2221
93311	-1533
35088	-4970
66712	607
50612	116
115784	-387
85839	-1256
271249	-2061
139629	-6004
56273	-1705
186107	-171
2125	293
213808	1316
183951	1259
137238	955
155413	18347
272831	-2162
152999	-1305
294954	-781
63393	1423
31344	678
166774	567
180342	-1419
204222	6980
41679	1981
194467	-1611
231424	-1426
248988	-2112
226591	-375
43711	-2617
47393	-919
185706	-1652
11297	763
256280	-1857
2530	142
84436	22
103708	17289
135187	9749
128034	-1723
149186	-1813
187250	624
270148	2057
28319	-1436
140732	1588
117476	729
127663	13
175401	5487
50758	-978
1885	9204
104592	-6272
238578	-1804
146637	72
166276	2293
239235	130
268883	-5833
164701	-36
59616	666
277969	27
276917	715
266792	1933
276844	-629
254898	445
264491	-1830
285228	-1505
285086	-342
190109	1170
241512	-379
246068	-3971
191375	1437
295493	-486
122899	560
249934	-2218
1559	4340
3938	-712
21140	-748
146491	2019
249691	-3054
273988	1104
289146	-19
268481	672
92539	51158
173003	291
291863	-122
269551	1618
80111	-1565
77227	1066
72279	-1755
48735	-2745
92788	-8224
147096	2562
74439	1374
10403	-4552
177151	2009
291483	-479
134885	-772
148307	4053
898	610
12999	317
34298	47
88392	-291
286048	686
295614	807
170886	-924
197181	-793
166070	-1296
144859	1823
205584	5482
219519	-1722
231382	-2350
200921	-154
41928	-3370
52242	840
235192	-3274
186827	-815
198697	-6087
135546	-2854
37702	1556
58405	-963
157531	4879
267805	3448
170156	-1382
86167	-15603
64391	506
117572	21
158383	6247
73936	-1159
106045	1685
48276	-4147
221314	-1836
137923	-431
65039	2670
296283	519
151829	407
192443	-2982
110516	-684
151924	-1783
163315	2774
230477	1232
2691	1004
88647	-611
296402	3557
9550	2999
242491	-731
275046	190
272574	331
17155	1959
175294	-431
226912	3343
117114	-352
265466	530
133326	115
286383	-1202
234872	-2561
77834	-2114
232834	3464
279467	-3707
250606	1372
201331	1078
22566	-468
68406	-550
64108	-710
106785	-209
278127	828
113134	-399
293073	-3061
27260	3858
79693	606
67435	10156
130214	1158
30015	1027
291840	267
256125	-16507
79888	7305
124759	-345
40982	-1089
161703	-1084
171132	3757
150073	-2189
288745	-474
7696	-2024
81655	-449
70132	-189
33852	-3615
21721	660
89549	-4971
188191	-1053
38035	-326
60951	-2309
185559	-2491
140218	2497
283628	-3643
212835	731
284660	-222
223014	-3319
35943	2651
269535	2744
42579	-175
177250	96
